PERIODO;EMPRESA;MARCAS;VIGENCIA;USA_ARMAS;SEGURO;RENAR_VENCE
201706;CJR SRL;; 07/02/2019; NO; 26/06/2018;
201706;CLEAR NESS SA;; 27/03/2018; SI; 19/10/2017; 01/06/2021 
201706;CO COT SRL;; 29/01/2019; NO; 18/06/2017 ;
201706;CODECOP SRL;; 24/04/2018; NO; 25/08/2017 ;
201706;CODIGO UNO SRL;; 01/11/2017; NO; 13/11/2017 ;
201706;COM -PRIVADA SRL;; 21/07/2018; NO; 26/10/2017 ;
201706;COMAHUE SEGURIDAD PRIVADA SA;COMAHUE; 07/11/2017; SI; 21/08/2017; 01/12/2019 
201706;COMMAND GROUP SRL;; 11/01/2018; NO; 25/04/2018; 01/12/2016 
201706;COMPAÑIA DE SEGURIDAD PRIVADA SRL;; 05/11/2017; SI; 10/05/2018; 01/08/2018 
201706;COMPTOR SA;DETECT ARGENTINA VIGILANCIA COMPUTARIZADA; 20/02/2019; NO; 10/12/2017 ;
201706;CONADPER SRL;; 25/08/2017; NO; 02/07/2017 ;
201706;CONSULTORA DE SEGURIDAD INTEGRAL SA;; 10/05/2018; SI; 20/01/2018; 01/11/2017 
201706;CONSULTORA VIDECO SA;VIDECO; 04/06/2019; NO; 31/12/2017; 01/07/2013 
201706;CONTROL DE ADM. Y PERM. S.A;; 23/07/2017; NO; 18/04/2018 ;
201706;CONTROL Y SEGURIDAD SA;; 18/11/2017; SI; 17/01/2018; 01/04/2018 
201706;CONTROLLING EYES SA;; 23/08/2018; NO; 07/09/2017 ;
201706;CONYSEG SRL;SEGURIDAD DEL PLATA; 17/05/2018; NO; 05/11/2017 ;
201706;COOPERATIVA DE PROVISION DE SERVICIOS EN SEGURIDAD PRIVADA SAB 5 LTDA;; 27/08/2017; SI; 11/05/2018; 01/03/2019 
201706;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN SEGURIDAD LA BUENOS AIRES LIMITADA;; 20/10/2017; NO; 28/08/2017 ;
201706;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN VIGILANCIA Y SEGURIDAD PRIVADA CLC PROTECCION INTEGRAL LTDA;; 21/07/2018; NO; 19/04/2018 ;
201706;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN VIGILANCIA Y SEGURIDAD PRIVADA SINERGIA LTDA;; 31/01/2019; NO; 17/03/2018 ;
201706;COOPERATIVA DE TRABAJO CRUZ DE MALTA LTDA;; 28/03/2018; NO; 14/08/2017 ;
201706;COOPERATIVA DE TRABAJO CSI LTDA;; 13/04/2018; NO; 11/01/2018 ;
201706;COOPERATIVA DE TRABAJO DE SEGURIDAD Y VIGILANCIA DOGO ARGENTINO LTDA;; 04/04/2018; SI; 10/06/2018; 01/08/2021 
201706;COOPERATIVA DE TRABAJO EL ESCORIAL LTDA;; 27/01/2018; SI; 07/08/2017; 01/06/2019 
201706;COOPERATIVA DE TRABAJO EL FERROL LTDA;; 14/07/2017; SI; 13/05/2018; 01/07/2018 
201706;COOPERATIVA DE TRABAJO EULEN LIMITADA;; 12/05/2018; SI; 28/12/2017; 01/12/2018 
201706;COOPERATIVA DE TRABAJO FAST LIMITADA;; 11/05/2018; SI; 04/09/2017; 01/02/2020 
201706;COOPERATIVA DE TRABAJO LA PERMANENTE LIMITADA;; 26/12/2018; NO; 09/04/2018 ;
201706;COOPERATIVA DE TRABAJO LINCE SEGURIDAD LTDA;; 20/08/2017; SI; 08/07/2018; 01/09/2020 
201706;COOPERATIVA DE TRABAJO SEGURIDAD INTEGRAL LTDA;; 25/04/2018; NO; 01/08/2017 ;
201706;COOPERATIVA DE TRABAJO SISTEMA LABORAL COOPERATIVO;; 02/09/2017; NO;21/06/2017;
201706;COOPERATIVA DE TRABAJO SOLUCIONAR LTDA;; 16/11/2017; SI;28/08/2017; 01/02/2020 
201706;COPS SRL;COPS; 20/10/2017; SI;23/08/2017; 01/06/2018 
201706;CORNEL Y ASOCIADOS SRL;; 29/01/2019; NO;17/11/2017;
201706;CORPORACION A.S.E. SRL;;29/05/2019; SI;08/02/2018;01/08/2019
201706;CURUPAYTI SEGURIDAD PRIVADA SRL;;20/06/2019; SI;31/10/2017;
201706;CUSTODE SRL;; 24/09/2017; NO;04/06/2018;
201706;CUSTODIA SRL;; 27/03/2018; NO;26/08/2017;
201706;CUSTOMERS PROTECTION SRL;CUSTOMERS PROTECTION; 23/06/2017; NO;22/05/2018;
201706;CUSTOS SEGURIDAD SA;; 20/01/2018; SI;22/08/2017; 01/04/2018 
201706;CU-S-V-I-P GROUP SRL;; 06/02/2019; NO;13/02/2018;
201706;DARDO ROCHA SEGURIDAD SA;; 14/07/2018; NO;03/02/2018;
201706;DARGER SRL;; 03/10/2018; NO;29/07/2017;
201706;DE CONFIAR SEGURIDAD SRL;; 03/12/2017; NO;31/03/2018;
201706;DEL PLATA SEGURIDAD SRL;; 14/03/2018; NO;03/02/2018;
201706;DEL VALLE SEGURIDAD SRL;; 04/12/2018; NO;07/04/2018;
201706;DELTA GROUP SRL;; 14/07/2018; NO;03/02/2018; 01/04/2016 
201706;DEROMA SRL;; 25/08/2017; NO;23/06/2017;
201706;DIEGO HERNAN ACHARD;; 19/02/2019; NO;10/06/2017;
201706;DYP SEGURIDAD SRL;; 15/03/2018; NO;10/10/2017;
201706;EAGLE SECURITY SRL;; 14/02/2018; SI;15/03/2018; 01/07/2019 
201706;EL CUSTODIO PRIVATE SECURITY SRL;; 27/07/2017; NO;10/12/2017;
201706;EL VISOR SRL;; 29/05/2018; SI;07/09/2017; 01/09/2018 
201706;ELE SEGURIDAD SRL;; 28/02/2018; SI;26/09/2017; 01/05/2020 
201706;ELEFOUR SA;; 27/07/2017; NO;04/12/2017;
201706;ELWAYS SECURITY SRL;; 29/11/2018; NO;24/06/2017;
201706;EMPRESA DE SEGURIDAD E INVESTIGACIONES PRIVADAS CONDUCTA SRL;; 14/05/2019; SI;21/07/2017; 01/09/2019 
201706;EMPRESA DE SEGURIDAD FALCON SA;; 03/04/2018; SI;10/04/2018; 01/11/2017 
201706;EMPRESA DE SEGURIDAD FM SERVICE SRL;; 13/01/2018; NO;23/09/2017;
201706;EMPRESA DE SEGURIDAD INTEGRAL ALESA SA;; 15/06/2018; SI;13/10/2017; 01/03/2019 
201706;EMPRESA DE SEGURIDAD UNICA SRL;; 05/11/2017; NO;19/04/2018; 01/03/2016 
201706;ENTES SRL;; 14/02/2018; NO;12/12/2017;
201706;ENTHEUS SA;; 10/07/2018; NO;13/04/2018;
201706;ENTHEUS SEGURIDAD PRIVADA SRL;; 20/01/2018; SI;12/08/2017; 01/09/2020 
201706;ESAGEON SEGURIDAD SA;; 15/01/2019; SI;10/02/2018; 01/10/2020 
201706;EXES SRL;; 23/02/2018; NO;13/04/2018;
201706;EXTREMA SEGURIDAD SRL;; 23/10/2018; NO;24/06/2018;
201706;EYSE EQUIPOS Y SISTEMAS ELECTRONICOS SACI;; 25/07/2018; NO;30/09/2017;
201706;EZER SEGURIDAD PRIVADA SA;; 18/02/2018; NO;16/11/2017;
201706;FEBO SERVICIOS EMPRESARIOS SRL;; 27/06/2018; NO;15/01/2018;
201706;FEDERAL SERVICE SRL;;21/06/2019; SI;21/06/2018; 01/04/2019 
201706;FEEDBACK SEGURIDAD SRL;; 11/01/2018; NO;24/04/2018;
201706;FERMINO SEGURIDAD SRL;; 20/10/2017; NO;18/05/2018;
201706;FIRST SECURITY TRAINING SRL;; 20/09/2018; NO; 20/12/2017 ;
201706;FORTALEZA BUENOS AIRES SA;; 31/07/2018; NO; 17/06/2018;
201706;FPI COMPAÑIA DE SEGURIDAD SA;; 26/10/2017; SI; 15/02/2018; 01/07/2020 
201706;FR SEGURIDAD SA;; 30/06/2017; NO;20/12/2017;
201706;FREESTANDING SRL;; 10/02/2018; NO;13/05/2018;
201706;FUNES & OLIVEIRA SEGURIDAD PERSONALIZADA SRL;; 20/02/2019; NO;10/09/2017;
201706;FURZAN SRL;; 27/10/2018; NO;08/08/2017;
201706;G Y K SA;PRIORIDAD 1 PRIMERO SU TRANQUILIDAD; 24/04/2018; NO;06/05/2018;
201706;G.A.R.G.O.M. SEGURIDAD SRL;; 17/07/2017; SI;23/04/2018; 01/11/2017 
201706;G4S SERVICIOS DE SEGURIDAD SA;; 05/01/2019; SI; 30/09/2017; 01/07/2019 
201706;G4S SOLUCIONES DE SEGURIDAD SA (EX SEARCH);;13/06/2019; NO;02/05/2018;
201706;GARDIEN DE SECURITE SRL;; 25/05/2018; NO;26/10/2017;
201706;GATTI NORBERTO EDUARDO;; 09/05/2018; NO;16/01/2018;
201706;GC SEGURIDAD SA;GC SEGURIDAD; 13/06/2018; SI;02/03/2018; 01/11/2020 
201706;GENERAL INDUSTRIES ARGENTINA SA;PROSEGUR; 05/09/2018; NO;31/12/2017;
201706;GEOSECURITAS SRL;; 27/06/2019; NO;20/12/2017;
201706;GESTAM DE SEGURIDAD SA;GESTAM; 24/07/2018; NO;07/01/2018;
201706;GIBSON PREVENCION SRL;; 21/09/2018; NO;24/10/2017;
201706;GIOMON AGENCIA DE INVESTIGACIONES PRIVADAS SRL;; 09/07/2017; SI;01/05/2018; 01/05/2019 
201706;GLOBAL POINT SRL;; 12/05/2018; NO;09/01/2018;
201706;GLOBAL PROTECTION SERVICE SA;; 21/07/2018; NO;28/06/2018;
201706;GOEL SEGURIDAD SRL;; 01/05/2018; NO;25/12/2017;
201706;GOLD PROTECTION SA;; 01/09/2018; NO;19/04/2018;
201706;GOYA CORRIENTES SRL;; 11/01/2018; SI;04/09/2017; 01/04/2020 
201706;GPOINTEGRAL SRL;; 31/01/2019; SI;14/08/2017; 01/10/2018 
201706;GPS PREVENCION SRL;; 01/03/2019; NO;01/02/2018;
201706;GRANCE SRL;; 06/08/2017; SI;05/02/2018; 01/03/2021 
201706;GRIPH SA;; 30/03/2018; NO;08/10/2017;
201706;GROUP OF PRIVATE SECURITY SRL;; 28/01/2019; SI;22/01/2018; 01/02/2020 
201706;GRUPO 910 SA;GRUPO 910; 20/10/2018; NO;27/05/2018;
201706;GRUPO A 1 SRL;; 11/02/2018; NO;05/12/2017;
201706;GRUPO ADLER SRL;; 12/10/2017; NO;01/07/2017;
201706;GRUPO ARSEN SEGURIDAD SRL;; 07/10/2017; NO;03/07/2018;
201706;GRUPO AWEN SRL;GRUPO AWEN;13/06/2019;SI;28/10/2017;
201706;GRUPO COMAHUE SA;; 13/02/2019; NO;10/10/2017;
201706;GRUPO COPINCO SA;; 11/01/2018; SI;25/02/2018; 01/08/2020 
201706;GRUPO CRYSTAL SRL;; 10/03/2018; NO;06/09/2017;
201706;GRUPO DEL BUEN AYRE SA;; 14/07/2018; NO;31/10/2017; 01/12/2016 
201706;GRUPO ESPECIALIZADO DE PROTECCION SA;; 16/03/2018; NO;05/03/2018;
201706;GRUPO FRANCIA ARGENTINA SA;; 19/11/2017; SI;28/08/2017; 01/03/2021 
201706;GRUPO KOBE SEGURIDAD SRL;; 25/08/2018; NO;29/06/2017;
201706;GRUPO LAVALLE SEGURIDAD SRL;; 11/05/2018; NO;05/09/2017;
201706;GRUPO METROPOLITANO SEGURIDAD SA;; 05/11/2017; NO;24/08/2017;
201706;GRUPO SECOEX SRL;; 14/11/2017; NO;10/12/2017;
201706;GRUPO SORGEN SEGURIDAD SRL;; 19/04/2019; NO;15/02/2018;
201706;GRUPO TEAMSEG SA;; 16/03/2019 ;SI;01/06/2018; 01/02/2019 
201706;GRUSPA SEGURIDAD SRL;; 06/04/2019; SI;18/08/2017; 01/06/2020 
201706;GSS 24 SRL;; 11/01/2018; NO;18/09/2017;
201706;GUARDIANA SRL;; 25/04/2018; SI;01/03/2018; 01/12/2019 
201706;GUARDIANES SRL;; 09/08/2018; NO;12/06/2018;
201706;GUARDMAN SA;; 16/11/2017; SI;05/11/2017; 01/03/2018 
201706;GUESEG SRL;; 13/04/2018; SI;13/02/2018; 01/07/2020 
201706;GUSEGUR SRL;; 03/04/2018; SI;01/07/2018; 01/07/2017 
201706;HAMMER SEGURIDAD PRIVADA SA;;25/06/2018;NO;12/01/2018;
201706;HAWK SECURITY SRL;; 29/10/2017; NO;03/04/2018;
201706;HB PREVENCION SRL;;10/04/2019; SI;17/09/2017;01/01/2021
201706;HB SEGURIDAD Y CUSTODIA SRL;; 12/10/2018; NO;09/09/2017;
201706;HIGH TOP SECURITY SA;HTS; 16/08/2018; SI;04/05/2018; 01/09/2021 
201706;HIGHT SECURITY PC SA;; 11/01/2019; NO;09/05/2018;
201706;HOLDER SEGURIDAD SA;HK; 10/08/2018; SI;01/11/2017; 01/11/2020 
201706;HORUS SECURITY SRL;; 06/06/2018; NO;07/07/2017;
201706;HUNTER SECURITY SA;HUNTER; 12/07/2019; SI;30/09/2017; 01/07/2017 
201706;IGGO SRL;COMPASSEG MARCAMOS SEGURIDAD; 06/01/2019; NO;01/10/2017;
201706;IMPES SRL;; 15/02/2018; NO;03/01/2018;
201706;IN VIGILANDO SRL;; 06/07/2018; NO;14/05/2018;
201706;INCLAVE SA;; 07/04/2018; SI;22/12/2017; 01/09/2018 
201706;INSEM SRL;; 21/04/2018; SI;02/11/2017; 01/08/2020 
201706;INTEGRAL SAFETY SA;; 29/01/2019; SI;15/12/2017; 01/09/2019 
201706;INVESTIGACIONES PRIVADAS VANGUARD SA;;16/05/2019;NO;26/11/2017;
201706;INVESTIGACIONES VIGILANCIAS & SERVICIOS SA;; 07/04/2018; NO;21/09/2017;
201706;INVESTIGACIONES Y SEGURIDAD SA;; 06/10/2017; NO;10/01/2018;
201706;IP SEGURIDAD SRL;; 08/05/2018; SI;27/12/2017; 01/11/2017 
201706;ISSI MBB SA;; 03/09/2017;SI;11/06/2018;01/03/2022
201706;ITURAN DE ARGENTINA SA;ITURAN; 03/10/2018; NO;15/09/2017;
201706;J.A.M. SEGURIDAD S A;; 27/09/2018; NO;31/12/2017;
201706;JAVIER ONOFRI MEDINA GUEVARA;; 19/10/2018; NO;16/07/2017;
201706;JORGE NEWBERY SRL;; 29/05/2018; NO;26/09/2017;
201706;JSA ASESORES EN SEGURIDAD SRL;; 23/11/2018; NO;02/11/2017;
201706;KEAMANAN SRL;; 14/07/2017; SI;25/02/2018; 01/04/2019 
201706;KENTA SRL;; 06/07/2018; NO;17/02/2018;
201706;KONER SEGURIDAD SA;; 25/04/2019; SI;23/07/2017; 01/11/2020 
201706;KONTROL DEFENSA ELECTRONICA SA;; 09/08/2018; SI;20/02/2018; 01/09/2021 
201706;LEG SRL;; 09/08/2018; SI;25/11/2017; 01/05/2018 
201706;LEGAL SECURITY SRL;; 11/08/2017; NO;25/03/2018;
201706;LIBRES SEGURIDAD SRL;; 27/01/2018; NO;23/09/2017;
201706;LIDERES CONSULTORES DE SEGURIDAD SRL;LIDERES CONSULTORES DE SEGURIDAD SRL; 02/08/2018; SI;25/09/2017; 01/08/2020 
201706;LIRGER SRL;; 03/12/2017; SI;23/12/2017; 01/05/2021
201706;LITORAL SEGURIDAD SRL;; 04/06/2018; SI;13/02/2018; 01/07/2018 
201706;LOAR SA;; 28/12/2018; NO;20/10/2017;
201706;LOCSYS SEGURIDAD SA;; 16/08/2018; SI;08/06/2017; 01/09/2020 
201706;LOS CABOS SA;; 18/09/2018; SI;30/12/2017; 01/06/2018 
201706;LOW RISK GROUP SRL;; 05/09/2018; NO;27/06/2018;
201706;LUAR SECURITY AGENCIA DE SEGURIDAD PRIVADA SRL;; 07/09/2017; NO;09/03/2018;
201706;LUSON SEGURIDAD SA;; 13/03/2019 ;SI;01/02/2018; 01/04/2019 
201706;LYNX EYES SRL;; 22/05/2018; SI;28/04/2018; 01/03/2021 
201706;M&A SECURITY CONSULTORES SA;; 13/04/2018; SI;29/06/2017; 01/07/2020 
201706;MAC SERVICIOS EMPRESARIOS SRL;; 22/09/2018; NO;24/09/2017;
201706;MADISON SECURITY SRL;; 13/10/2018; SI;13/08/2017; 01/07/2021 
201706;MAGNUM SEGURIDAD DE GIL MIGUEL ANGEL;MAGNUM; 11/04/2018; NO;14/11/2017;
201706;MAGUEN PROTECCION SRL;MAGUEN PROTECCION Y SEGURIDAD; 03/11/2017; SI;22/12/2017; 01/09/2017 
201706;MALVINAS SEGURIDAD SA;; 05/04/2018; SI;01/12/2017; 01/02/2018 
201706;MAPRA EMPRESA DE SEGURIDAD SRL;; 24/09/2017; SI;29/12/2017; 01/09/2017 
201706;MARCODINA SA;;31/05/2019; NO;15/07/2018;
201706;MASAD SA;; 10/02/2018; NO;16/06/2017;
201706;MASADA SEGURIDAD SA;;18/05/2019; NO;22/11/2017;
201706;MAWE SA;; 14/02/2019 ;NO;27/10/2017;
201706;MAXIMA PROTECCION LA PLATA SA;; 19/01/2018; SI;05/11/2017; 01/07/2019 
201706;MAXSEGUR SRL;; 31/10/2018; NO;19/08/2017;
201706;MAYORAL SEGURIDAD SRL;; 14/06/2018; SI;09/06/2018; 01/05/2019 
201706;MB SEGURIDAD SRL;; 05/10/2018; NO;01/08/2017;
201706;MCM SECURITY SRL;; 11/01/2018; SI;10/09/2017; 01/10/2021 
201706;MCOP SRL;; 06/08/2017; SI;14/07/2017; 01/12/2020 
201706;MERLO LUCIANA PAOLA;; 03/12/2017; NO;26/10/2017;
201706;METRO SAFE DE ARGENTINA SRL;; 06/06/2018; NO;06/09/2017;
201706;MGF DE MARCELO GUSTAVO FERNANDEZ;; 27/03/2018; NO;08/07/2017;
201706;MOGAPOL SA;; 15/07/2017; NO;13/08/2017;
201706;MOON SEGURIDAD SRL;; 09/03/2018; NO;11/11/2017; 01/04/2017 
201706;MORARZA SRL;; 05/02/2019; NO;01/12/2017;
201706;MULIS SEGURIDAD INTEGRAL SA;; 27/04/2018; NO;27/12/2017;
201706;MURATA SA;MURATA; 31/10/2018; NO;14/11/2017;
201706;MYA TECHNOLOGY SA;; 14/01/2019; SI;14/04/2018; 01/07/2021 
201706;NECH SEGURIDAD SRL;; 12/10/2018; NO;15/09/2017;
201706;NESCARMI SEGURIDAD SA;; 25/01/2018; SI;25/09/2017; 01/12/2020 
201706;NEW YARD SA;;30/03/2019;NO;19/04/2018;
201706;NEXTGUARD SA;; 23/06/2018; NO;26/02/2018;
201706;NEYER SRL;; 27/01/2018; NO;18/08/2017;
201706;NHL GROUP SA;; 03/12/2017; NO;30/11/2017;
201706;NIVEL 3 SEGURIDAD SRL;; 28/03/2019; NO;03/12/2017;
201706;NOTARY GROUP SA;;23/05/2019;NO;01/06/2017;
201706;NOVASEG SEGURIDAD SRL;; 27/07/2018; NO;22/09/2017;
201706;NOVIT SA;CONTROL NOVIT; 26/06/2018; NO;24/07/2017;
201706;NTERMUNDO SECURITY SA;; 27/08/2017; NO;14/05/2017;
201706;NUEVA SECURITY SRL;; 22/05/2019; SI;01/08/2017; 01/11/2020 
201706;NUEVO COF SEGURIDAD PRIVADA SA;;20/05/2019; NO;21/11/2017;
201706;ÑORQUINCO SEGURIDAD SRL;; 30/05/2018; NO;25/03/2018;
201706;OPC SRL;; 10/09/2017; NO;15/12/2017;
201706;ORDER SECURITY SRL;; 05/03/2019; NO;23/01/2018;
201706;ORGANIZACION ANSELMI SRL;; 09/05/2018; NO;01/04/2018; 01/09/2016 
201706;ORGANIZACION CELTA SEGURIDAD PRIVADA SRL;; 10/02/2018; SI;04/06/2017; 01/08/2019 
201706;ORGANIZACION DE SEGURIDAD LAS MARIAS SA;; 04/04/2019; NO;27/05/2018;
201706;ORGANIZACION DELTA COMPAÑIA DE SEGURIDAD PRIVADA SRL;; 19/07/2018; NO;26/10/2017;
201706;ORGANIZACION FENIX SA;; 22/06/2018; NO;25/01/2018;
201706;ORGANIZACION PARANA SA;; 06/04/2018; NO;05/10/2017;
201706;ORIENTARE SRL;; 09/06/2018; NO;16/03/2018;
201706;ORION SYSTEMS SA;; 25/02/2018; NO;01/12/2017;
201706;OSCAR NATALIO LEFOSSE;; 03/03/2018; NO;18/08/2017;
201706;P.P.Q SA;KTL; 29/01/2019; NO;19/07/2017;
201706;PAMPA SEGURIDAD PRIVADA SRL;PAMPA SEGURIDAD PRIVADA S.R.L; 13/03/2019; SI;27/05/2018; 01/01/2018 
201706;PANGARE SRL;; 28/07/2018; SI;14/03/2018; 01/08/2019 
201706;PCP PREVENCION Y CONTROL DE PERDIDAS SA;; 25/02/2019; SI;27/10/2017; 01/01/2022 
201706;PERROTI SEGURIDAD SRL;; 06/12/2018; NO;08/08/2017;
201706;POPAR SA;; 22/08/2018; SI;17/01/2018; 01/08/2020 
201706;PRECON SRL;; 11/01/2018; NO;20/07/2017;
201706;PRENAVAL SEGURIDAD SRL;; 09/08/2017; NO;22/05/2018;
201706;PRENAVAR SEGURIDAD SRL;; 03/11/2017; NO;26/06/2018;
201706;PRENAVL SEGURIDAD SRL;; 27/08/2017; NO;26/12/2017;
201706;PRETOR COOPERATIVA DE TRABAJO LIMITADA;; 13/04/2018; NO;28/11/2017;
201706;PRETORIAN INVESTIGATION SRL;; 12/10/2018; NO;29/08/2017;
201706;PRETORIAN SEGURIDAD PRIVADA SRL;; 11/02/2018; NO;01/10/2017;
201706;PREVEER SRL;; 27/01/2018; SI;01/09/2017; 01/01/2019 
201706;PREVENCION SA;; 26/04/2019; SI;28/02/2018; 01/10/2019 
201706;PREVINIENDO SA;;25/06/2019;SI;04/01/2018;01/12/2018
201706;PRIORITY SECURITY SERVICE SRL;“PRIORITY SECURITY SERVICE SEGURIDAD PRIVADA; 25/09/2018; SI;28/08/2017; 01/02/2022 
201706;PROACCION SEGURIDAD SRL;; 19/01/2018; SI;01/07/2017; 01/11/2019 
201706;PROSEGUR ACTIVA ARGENTINA SA;PROSEGUR;07/08/2018; NO;31/12/2017;
201706;PROSEGUR SA;PROSEGUR;27/06/2019; SI;31/12/2017; 01/09/2019 
201706;PROSEGUR SEGURIDAD SA;PROSEGUR; 07/08/2018; NO;31/12/2017;
201706;PROTECCION DE RIESGOS SRL;; 08/10/2017; SI;01/09/2017; 01/01/2020 
201706;PROTECCION INTELIGENTE SA;PI PROTECCION INTELIGENTE; 22/06/2018; NO;20/12/2017;
201706;PROTECCION TOTAL CODECOP SA;;06/07/2018;SI;25/04/2018;
201706;PROTECCION Y SERVICIO SRL;; 02/06/2018; NO;15/05/2018;
201706;PROTECTED SPIRITS SRL;; 27/07/2017; NO;11/10/2017;
201706;PRUPOL SRL;; 15/11/2018; NO;26/09/2017;
201706;PSG - 1 SRL;; 06/10/2018; NO;23/06/2017;
201706;PUK SEGURIDAD SRL;; 15/09/2018; SI;25/08/2017; 01/08/2020 
201706;RAMEF SRL;; 05/04/2018; NO;24/06/2017;
201706;RANGER SEGURIDAD SRL;; 22/09/2018; NO;05/09/2017;
201706;RBARONE SEGURIDAD SA;; 28/10/2018; NO;12/05/2018;
201706;REBOR SEGURIDAD SA;; 22/08/2018; SI;20/02/2018; 01/08/2017 
201706;RED ALFA SEGURIDAD SRL;; 24/07/2018; SI;01/07/2017; 01/04/2019 
201706;RED DE SEGURIDAD SA;; 22/11/2017; NO;10/06/2017;
201706;REDGUARD SA;REDGUARD;10/05/2019; NO;07/12/2017;
201706;REGIONAL SRL;;03/12/2017;SI;01/04/2021;
201706;RF SERVICIOS SRL;; 21/10/2017; NO;14/08/2017;
201706;ROAD SEGURIDAD SA;; 02/08/2018; NO;18/05/2018;
201706;RODAB SRL;; 19/04/2019;NO;26/09/2017;
201706;ROTECCION MILLENIUM SA;;21/09/2017; SI;14/05/2018; 01/09/2017 
201706;ROYAL GUARD SECURITY SRL;; 18/04/2018; NO;14/11/2017;
201706;S&E SEGURIDAD PRIVADA SA;; 08/10/2017; SI;17/01/2018; 01/01/2018 
201706;SAFBA SRL;; 24/07/2018; NO;19/06/2018;
201706;SAFE KING SA;; 09/08/2018; SI;22/08/2017; 01/03/2018 
201706;SAFEGUARD SRL;SAFEGUARD;29/05/2019; NO;10/07/2017;
201706;SCANNER SA;; 09/09/2017; NO;29/10/2017;
201706;SCYTHIA SA;; 12/04/2018; SI;31/08/2017; 01/06/2018 
201706;SE CON SRL;; 12/07/2017; SI;01/02/2018; 01/08/2018 
201706;SECCLEAN SA;; 23/09/2019; SI;01/04/2018; 01/09/2018 
201706;SECUMAX SRL;; 28/03/2018; SI;13/02/2018; 01/04/2019 
201706;SECURITAS ARGENTINA SA (EX ORGANIZACION FIEL SA);; 27/06/2019; SI;31/12/2017; 01/01/2020 
201706;SECURITAS BUENOS AIRES 1 SA;; 04/02/2018; SI;31/12/2017; 01/08/2021 
201706;SECURITAS SUR S.A (EX SEGURIDAD CONO SUR SA);; 03/07/2017; NO;31/12/2017; 01/05/2015 
201706;SECURITE SA;SECUTEC; 09/03/2018; NO;27/03/2018; 01/12/2016 
201706;SECURITY AG SRL;; 03/11/2017; SI;13/08/2017; 01/04/2021 
201706;SECURITY CORPORATION DE ANTONIO AMARILLA Y LAMBERTI DANIEL ALBERTO;; 12/01/2018; NO;05/11/2017;
201706;SECURITY IN SIGHT SRL;; 08/09/2018; NO;06/05/2018;
201706;SECURITY PROFESSIONAL GROUP SRL;; 30/08/2017; NO;30/07/2017;
201706;SECURUS SA;; 08/03/2018; NO;01/09/2017;
201706;SEG COM SA;; 10/05/2018; NO;01/11/2017;
201706;SEGAR SEGURIDAD SA;SEGAR SEGURIDAD; 30/06/2018; SI;31/08/2017; 01/03/2018 
201706;SEGCON SA;MEDINILLA; 15/08/2018; NO;06/05/2018;
201706;SEGEL GADOL SRL;; 09/03/2019; SI;01/09/2017; 01/08/2019 
201706;SEGUARD SRL;; 20/01/2019 ;NO;13/04/2018;
201706;SEGUBAIRES SA;; 10/09/2017; SI;06/11/2017; 01/06/2020 
201706;SEGUPAL SA;; 10/10/2018; NO;07/05/2017;
201706;SEGUR CONTROL SRL;SEGUR CONTROL; 30/05/2018; NO;22/12/2017;
201706;SEGUR HELP SRL;; 06/02/2019; NO;20/10/2017;
201706;SEGUR ONE SRL;; 03/12/2017; SI;08/09/2017; 01/10/2018 
201706;SEGUR PART SA;; 08/09/2018; NO;18/05/2018;
201706;SEGUR SECURITY SRL;; 13/10/2017; NO;09/01/2018;
201706;SEGURARG SRL;; 08/05/2018; NO;04/04/2018;
201706;SEGURCIEN SA;; 29/05/2018; NO;07/03/2018;
201706;SEGURETAT SRL;; 27/02/2019; SI;04/11/2017; 01/06/2018 
201706;SEGURFAR SRL;; 27/09/2018; SI;09/01/2018; 01/07/2020 
201706;SEGURIDAD ARGENTINA SA;S-SEGURIDAD ARGENTINA SA; 22/05/2019; SI;31/12/2017; 01/05/2021 
201706;SEGURIDAD BUNKER SA;; 17/01/2018; NO;23/05/2018;
201706;SEGURIDAD DEL SUR SRL;; 03/09/2017; NO;07/11/2017;
201706;SEGURIDAD EMPRESARIA SA;; 31/08/2017; SI;12/06/2017; 01/12/2017 
201706;SEGURIDAD FRANCISCO DURAN Y ASOCIADOS SA;; 24/04/2018; NO;09/07/2017;
201706;SEGURIDAD GRUPO MAIPU SA;; 21/04/2018; NO;31/12/2017;
201706;SEGURIDAD HIBOU SRL;; 19/10/2017; NO;19/06/2017;
201706;SEGURIDAD HORUS SRL;; 30/11/2017; SI;05/10/2017; 01/09/2020 
201706;SEGURIDAD HUAL CON SRL;; 27/06/2018; NO;06/02/2018;
201706;SEGURIDAD INTEGRAL DE CUSTODIA DE PERSONAS SICP SRL;;28/12/2018;SI;02/05/2018;01/10/2020
201706;SEGURIDAD INTEGRAL EMPRESARIA SA;SIE; 05/10/2018; SI;01/06/2018; 01/07/2020 
201706;SEGURIDAD INTEGRAL NORTE SRL;; 31/05/2018; NO;29/04/2018;
201706;SEGURIDAD INTEGRAL REPUBLICA SRL;; 22/09/2018; NO;29/06/2017;
