X;Y;ID;OBJETO;CALLE;ALTURA;DIREC_NORM;DIREC_ARCG;TELEFONO;OBS_TELEFONO;BARRIO;COMUNA
-58.4219812121022;-34.6441418281383;566;FARMACIA;AV LA PLATA;2501;LA PLATA AV. 2501;2501 LA PLATA AV.;4923-3984;;NUEVA POMPEYA;4
-58.4166357187536;-34.6504296448068;1385;FARMACIA;AV SAENZ;875;SAENZ AV. 875;875 SAENZ AV.;4919-1242;;NUEVA POMPEYA;4
-58.4160766250891;-34.6525832424846;568;FARMACIA;AV SAENZ;1028;SAENZ AV. 1028;1028 SAENZ AV.;4912-4255;;NUEVA POMPEYA;4
-58.416653127855;-34.6527658128604;597;FARMACIA;AV SAENZ;1071;SAENZ AV. 1071;1071 SAENZ AV.;4919-4200;4919-3687;NUEVA POMPEYA;4
-58.4159379413792;-34.6425910612012;652;FARMACIA;AV SAENZ;296;SAENZ AV. 296;296 SAENZ AV.;4911-1622;;NUEVA POMPEYA;4
-58.4168164349396;-34.6544146999727;653;FARMACIA;AV SAENZ;1181;SAENZ AV. 1181;1181 SAENZ AV.;4919-0509;;NUEVA POMPEYA;4
-58.4133368748583;-34.6426501168578;763;FARMACIA;ALMAFUERTE;399;ALMAFUERTE AV. 399;399 ALMAFUERTE AV.;4912-9501;;NUEVA POMPEYA;4
-58.4062730590294;-34.6556617637856;965;FARMACIA;PEPIRI;1501;PEPIRI 1501;1501 PEPIRI;4911-6104;;NUEVA POMPEYA;4
-58.4159240307124;-34.6390786215227;1009;FARMACIA;AV CASEROS;3600;CASEROS AV. 3600;3600 CASEROS AV.;;;NUEVA POMPEYA;4
-58.4228038925875;-34.6431837955477;1052;FARMACIA;AV LA PLATA;2401;LA PLATA AV. 2401;2401 LA PLATA AV.;;;NUEVA POMPEYA;4
-58.4152882402962;-34.652185924816;1158;FARMACIA;TRAFUL;3870;TRAFUL 3870;3870 TRAFUL;4911-2801;;NUEVA POMPEYA;4
-58.4166658520918;-34.6529304197134;1225;FARMACIA;AV SAENZ;1091;SAENZ AV. 1091;1091 SAENZ AV.;49194483;;NUEVA POMPEYA;4
-58.4166378441565;-34.6504602980208;1306;FARMACIA;AV SAENZ;883;SAENZ AV. 883;883 SAENZ AV.;4919-3430;;NUEVA POMPEYA;4
-58.4119501215814;-34.6528471666728;1504;FARMACIA;VENTURA DE LA VEGA;3697;VEGA, VENTURA DE LA 3697;3697 VEGA, VENTURA DE LA;4911-4319;4911-1234;NUEVA POMPEYA;4
-58.412634144058;-34.6385167638725;1528;FARMACIA;AV CASEROS;3372;CASEROS AV. 3372;3372 CASEROS AV.;4911-9302;;NUEVA POMPEYA;4
-58.4167995262689;-34.6561723164643;1513;FARMACIA;AV SAENZ;1285;SAENZ AV. 1285;1285 SAENZ AV.;4919-4612;;NUEVA POMPEYA;4
-58.4067079956806;-34.5808106438546;12;FARMACIA;CERVIÑO;3365;CERVIÑO AV. 3365;3365 CERVIÑO AV.;4801-5981;;PALERMO;14
-58.4388421862343;-34.5849053345592;64;FARMACIA;BONPLAND;1507;BONPLAND 1507;1507 BONPLAND;4772-5239;;PALERMO;14
-58.4200636770384;-34.5738642810817;92;FARMACIA;FRAY J.S. DE ORO;3018;FRAY JUSTO SANTAMARIA DE ORO 3018;3018 FRAY JUSTO SANTAMARIA DE ORO;4787-8787;4773-9116;PALERMO;14
-58.4331311895359;-34.5920749651749;96;FARMACIA;AV CORDOBA;4899;CORDOBA AV. 4899;4899 CORDOBA AV.;4777-6201;;PALERMO;14
-58.422616210773;-34.5755929434145;98;FARMACIA;AV CERVIÑO;4602;CERVIÑO AV. 4602;4602 CERVIÑO AV.;4773-8313;;PALERMO;14
-58.4096603803173;-34.5785728611312;101;FARMACIA;JUAN F. SEGUI;3635;SEGUI, JUAN FRANCISCO 3635;3635 SEGUI, JUAN FRANCISCO;4804-4080;;PALERMO;14
-58.419462370278;-34.5875453590371;131;FARMACIA;AV RAUL SCALABRINI ORTIZ;2199;SCALABRINI ORTIZ, RAUL AV. 2199;2199 SCALABRINI ORTIZ, RAUL AV.;4832-5059;;PALERMO;14
-58.4192539786193;-34.5869810743291;132;FARMACIA;AV RAUL SCALABRINI ORTIZ;2282;SCALABRINI ORTIZ, RAUL AV. 2282;2282 SCALABRINI ORTIZ, RAUL AV.;4831-0675;;PALERMO;14
-58.4128254265437;-34.5840579057537;142;FARMACIA;ARAOZ;2800;ARAOZ 2800;2800 ARAOZ;4833-1072;;PALERMO;14
-58.4321949673739;-34.5902011116424;156;FARMACIA;CABRERA JOSE ANTONIO;5000;CABRERA, JOSE A. 5000;5000 CABRERA, JOSE A.;4775-5020;;PALERMO;14
-58.4191523606749;-34.5832009938266;209;FARMACIA;AV SANTA FE;3944;SANTA FE AV. 3944;3944 SANTA FE AV.;4831-0881;;PALERMO;14
-58.4146262868729;-34.5942021219401;229;FARMACIA;HONDURAS;3702;HONDURAS 3702;3702 HONDURAS;4963-2319;;PALERMO;14
-58.418829968725;-34.5890294178636;231;FARMACIA;PARAGUAY;3950;PARAGUAY 3950;3950 PARAGUAY;4826-1689;;PALERMO;14
-58.4350042827843;-34.567810699132;242;FARMACIA;JORGE NEWBERY;1742;NEWBERY, JORGE 1742;1742 NEWBERY, JORGE;4775-0440;;PALERMO;14
-58.4145152903009;-34.5908347322588;281;FARMACIA;BULNES;1770;BULNES 1770;1770 BULNES;4826-1440;;PALERMO;14
-58.4279123205948;-34.5873875958083;300;FARMACIA;COSTA RICA;4799;COSTA RICA 4799;4799 COSTA RICA;4831-4523;;PALERMO;14
-58.4201452696669;-34.5856718556785;305;FARMACIA;CHARCAS;4043;CHARCAS 4043;4043 CHARCAS;4833-2254;;PALERMO;14
-58.4381568427032;-34.5809028274438;339;FARMACIA;EL SALVADOR;5899;EL SALVADOR 5899;5899 EL SALVADOR;4771-2234;;PALERMO;14
-58.4150578879025;-34.5879924709174;383;FARMACIA;GUEMES;3732;GUEMES 3732;3732 GUEMES;4821-2118;;PALERMO;14
-58.433812810496;-34.5682863891893;404;FARMACIA;MATIENZO BENJAMIN;1714;MATIENZO, BENJAMIN, TENIENTE 1714;1714 MATIENZO, BENJAMIN, TENIENTE;4771-7545;;PALERMO;14
-58.4150493897834;-34.588829648233;407;FARMACIA;JERONIMO SALGUERO;1845;SALGUERO, JERONIMO 1845;1845 SALGUERO, JERONIMO;4823-2776;;PALERMO;14
-58.4219345622409;-34.5860984334822;409;FARMACIA;ARMENIA;2217;ARMENIA 2217;2217 ARMENIA;;;PALERMO;14
-58.4151556477904;-34.5914900430945;412;FARMACIA;BULNES;1714;BULNES 1714;1714 BULNES;;;PALERMO;14
-58.4395760938767;-34.5742386128663;432;FARMACIA;SANTOS DUMONT;2491;DUMONT, SANTOS 2491;2491 DUMONT, SANTOS;4776-7526;;PALERMO;14
-58.424482945394;-34.584632969277;436;FARMACIA;PARAGUAY;4502;PARAGUAY 4502;4502 PARAGUAY;4775-9601;;PALERMO;14
-58.4047484495165;-34.5824129627488;438;FARMACIA;ORTIZ DE OCAMPO;2620;ORTIZ DE OCAMPO 2620;2620 ORTIZ DE OCAMPO;4806-6678;4815-7476;PALERMO;14
-58.4187869812503;-34.5852287992345;442;FARMACIA;GUEMES;4102;GUEMES 4102;4102 GUEMES;4833-4709;;PALERMO;14
-58.4314785247239;-34.5708803245326;463;FARMACIA;CHENAUT;1816;CHENAUT, INDALESIO, GRAL. AV. 1816;1816 CHENAUT, INDALESIO, GRAL. AV.;;;PALERMO;14
-58.4355041983913;-34.5799047882978;489;FARMACIA;A. J. CARRANZA;2002;CARRANZA, ANGEL JUSTINIANO 2002;2002 CARRANZA, ANGEL JUSTINIANO;4771-0229;;PALERMO;14
-58.4269075100353;-34.5924399662834;497;FARMACIA;AV RAUL SCALABRINI ORTIZ;1383;SCALABRINI ORTIZ, RAUL AV. 1383;1383 SCALABRINI ORTIZ, RAUL AV.;4831-0380;;PALERMO;14
-58.4153364986673;-34.5874375003502;501;FARMACIA;GUEMES;3787;GUEMES 3787;3787 GUEMES;4832-9680;;PALERMO;14
-58.4181203135119;-34.5839096134023;510;FARMACIA;AV SANTA FE;3878;SANTA FE AV. 3878;3878 SANTA FE AV.;4832-3621;;PALERMO;14
-58.4065380355508;-34.5777231459129;515;FARMACIA;CASTEX;3438;CASTEX 3438;3438 CASTEX;4801-3146;;PALERMO;14
-58.4179270716311;-34.585960728814;521;FARMACIA;GUEMES;4024;GUEMES 4024;4024 GUEMES;4832-1007;;PALERMO;14
-58.4069791617541;-34.5807154220387;535;FARMACIA;CERVIÑO;3381;CERVIÑO AV. 3381;3381 CERVIÑO AV.;4807-1881;/20;PALERMO;14
-58.4206011236514;-34.5822278472767;537;FARMACIA;AV SANTA FE;4024;SANTA FE AV. 4024;4024 SANTA FE AV.;4831-0334;;PALERMO;14
-58.4143893276795;-34.5859503201705;561;FARMACIA;AV SANTA FE;3557;SANTA FE AV. 3557;3557 SANTA FE AV.;4832-1071;;PALERMO;14
-58.4124358920156;-34.5793091666947;892;FARMACIA;ARABE SIRIA;3193;REPUBLICA ARABE SIRIA 3193;3193 REPUBLICA ARABE SIRIA;4802-0358;4809-0070 o 4809-0071;PALERMO;14
-58.4055213563001;-34.5769728238801;1394;FARMACIA;JERONIMO SALGUERO;3080;SALGUERO, JERONIMO 3080;3080 SALGUERO, JERONIMO;4801-6013;/3788;PALERMO;14
-58.4359816402632;-34.5696662980554;1405;FARMACIA;AV LUIS MARIA CAMPOS;751;CAMPOS, LUIS M. AV. 751;751 CAMPOS, LUIS M. AV.;4777-0874;;PALERMO;14
-58.4124824408188;-34.5831546268785;1407;FARMACIA;RAUL SCALABRINI ORTIZ;2847;SCALABRINI ORTIZ, RAUL 2847;2847 SCALABRINI ORTIZ, RAUL;4806-1820;;PALERMO;14
-58.4357248537626;-34.5652869973938;1416;FARMACIA;MIGUELETES;961;MIGUELETES 961;961 MIGUELETES;5778-0450;;PALERMO;14
-58.4445092961884;-34.5698595631012;599;FARMACIA;AV CABILDO;799;CABILDO AV. 799;799 CABILDO AV.;4771-3534;;PALERMO;14
-58.4042477959056;-34.5780588148401;607;FARMACIA;SAN MARTIN DE TOURS;2952;SAN MARTIN DE TOURS 2952;2952 SAN MARTIN DE TOURS;4809-5504;INT 003;PALERMO;14
-58.434541750875;-34.5691648741633;618;FARMACIA;BEJAMIN MATIENZO;1830;MATIENZO, BENJAMIN, TENIENTE 1830;1830 MATIENZO, BENJAMIN, TENIENTE;4777-3158;;PALERMO;14
-58.4360053038245;-34.5704283562254;620;FARMACIA;AV LUIS MARIA CAMPOS;726;CAMPOS, LUIS M. AV. 726;726 CAMPOS, LUIS M. AV.;4778-1404;;PALERMO;14
-58.4081634217287;-34.5803003435755;628;FARMACIA;JERONIMO SALGUERO;2715;SALGUERO, JERONIMO 2715;2715 SALGUERO, JERONIMO;4802-7565;;PALERMO;14
-58.443367249106;-34.5686820772497;657;FARMACIA;AV FEDERICO LACROZE;2278;LACROZE, FEDERICO AV. 2278;2278 LACROZE, FEDERICO AV.;4772-0361;;PALERMO;14
-58.4390224593074;-34.5636995875315;659;FARMACIA;AV FEDERICO LACROZE;1701;LACROZE, FEDERICO 1701;1701 LACROZE, FEDERICO;4772-2864;;PALERMO;14
-58.4248717018873;-34.5792189881625;664;FARMACIA;AV SANTA FE;4538;SANTA FE AV. 4538;4538 SANTA FE AV.;4773-3978;;PALERMO;14
-58.4371653795998;-34.5743336316439;709;FARMACIA;AV CABILDO;100;CABILDO AV. 100;100 CABILDO AV.;4771-0960;4777-6123;PALERMO;14
-58.4122988503344;-34.5878084126643;740;FARMACIA;AV SANTA FE;3350;SANTA FE AV. 3350;3350 SANTA FE AV.;4825-8846;;PALERMO;14
-58.4328238063596;-34.5700041767367;752;FARMACIA;ARCE;516;ARCE 516;516 ARCE;4771-0414;;PALERMO;14
-58.4320153467847;-34.5784155528301;766;FARMACIA;PARAGUAY;5301;PARAGUAY 5301;5301 PARAGUAY;4771-7627;;PALERMO;14
-58.422158268365;-34.5811288505447;801;FARMACIA;AV SANTA FE;4220;SANTA FE AV. 4220;4220 SANTA FE AV.;4777-2643;;PALERMO;14
-58.411914951679;-34.5802193392791;842;FARMACIA;CABELLO;3701;CABELLO 3701;3701 CABELLO;4802-0334;;PALERMO;14
-58.4273790134682;-34.5780962654003;862;FARMACIA;AV SANTA FE;4800;SANTA FE AV. 4800;4800 SANTA FE AV.;;;PALERMO;14
-58.4235860331664;-34.5811261000913;880;FARMACIA;URIARTE;2436;URIARTE 2436;2436 URIARTE;4773-7004;;PALERMO;14
-58.4127305000656;-34.5895328607199;920;FARMACIA;GUEMES;3500;GUEMES 3500;3500 GUEMES;4829-0200;;PALERMO;14
-58.422303462608;-34.5810364067488;940;FARMACIA;AV SANTA FE;4228;SANTA FE AV. 4228;4228 SANTA FE AV.;4775-4446;;PALERMO;14
-58.4263917840719;-34.5738471175917;945;FARMACIA;AV CERVINO;4860;CERVIÑO AV. 4860;4860 CERVIÑO AV.;4773-2988;4773-2862 o 4776-0236;PALERMO;14
-58.4228364268829;-34.5837388561099;946;FARMACIA;CHARCAS;4299;CHARCAS 4299;4299 CHARCAS;4831-1551;;PALERMO;14
-58.4382941295303;-34.5654550704096;978;FARMACIA;AV OLLEROS;1802;OLLEROS AV. 1802;1802 OLLEROS AV.;;;PALERMO;14
-58.4355328260616;-34.5659188987528;1016;FARMACIA;MAURE;1615;MAURE 1615;1615 MAURE;4511-4681;;PALERMO;14
-58.4225523840979;-34.5975384404969;1032;FARMACIA;AV CORDOBA;3949;CORDOBA AV. 3949;3949 CORDOBA AV.;;;PALERMO;14
-58.4300689244769;-34.594080900055;1047;FARMACIA;AV CORDOBA;4601;CORDOBA AV. 4601;4601 CORDOBA AV.;;;PALERMO;14
-58.4113241630864;-34.5879481520442;1084;FARMACIA;BULNES;2001;BULNES 2001;2001 BULNES;4821-2014;;PALERMO;14
-58.4455227204403;-34.5690573603221;1088;FARMACIA;TEODORO GARCIA;2377;GARCIA, TEODORO 2377;2377 GARCIA, TEODORO;4785-6161;;PALERMO;14
-58.4069560101857;-34.5829940747071;1097;FARMACIA;AV LAS HERAS;3299;LAS HERAS GENERAL AV. 3299;3299 LAS HERAS GENERAL AV.;4802-9669;;PALERMO;14
-58.4231501308635;-34.5761244806357;1099;FARMACIA;GODOY CRUZ;2958;GODOY CRUZ 2958;2958 GODOY CRUZ;4771-2366;;PALERMO;14
-58.4480870006834;-34.5680708235821;1177;FARMACIA;AV CABILDO;1201;CABILDO AV. 1201;1201 CABILDO AV.;4787-0207;;PALERMO;14
-58.4345378417571;-34.5712242839022;1187;FARMACIA;AV LUIS MARIA CAMPOS;581;CAMPOS, LUIS M. AV. 581;581 CAMPOS, LUIS M. AV.;4774-5010;;PALERMO;14
-58.4234278848903;-34.5901259488608;1188;FARMACIA;AV RAUL SCALABRINI ORTIZ;1751;SCALABRINI ORTIZ, RAUL AV. 1751;1751 SCALABRINI ORTIZ, RAUL AV.;4831-2227;4832-3956;PALERMO;14
-58.4243239399508;-34.579593773627;1214;FARMACIA;AV SANTA FE;4486;SANTA FE AV. 4486;4486 SANTA FE AV.;4772-0313;;PALERMO;14
-58.4434449737211;-34.5704516958807;1229;FARMACIA;AV CABILDO;659;CABILDO AV. 659;659 CABILDO AV.;4771-0728;;PALERMO;14
-58.4244021764363;-34.5780159466456;1241;FARMACIA;GODOY CRUZ;2771;GODOY CRUZ 2771;2771 GODOY CRUZ;4899-0333;;PALERMO;14
-58.4238540053459;-34.5751499833415;1251;FARMACIA;AV CERVINO;4716;CERVIÑO AV. 4716;4716 CERVIÑO AV.;4776-0868;4776-6080;PALERMO;14
-58.4408090642417;-34.5647214349574;1289;FARMACIA;AV LUIS MARIA CAMPOS;1267;CAMPOS, LUIS M. AV. 1267;1267 CAMPOS, LUIS M. AV.;4773-6656;;PALERMO;14
-58.4250955933225;-34.5803197805327;1291;FARMACIA;GUEMES;4799;GUEMES 4799;4799 GUEMES;4776-1140;;PALERMO;14
-58.4040252264339;-34.577858797953;1303;FARMACIA;SAN MARTIN DE TOURS;2976;SAN MARTIN DE TOURS 2976;2976 SAN MARTIN DE TOURS;4800-1137;;PALERMO;14
-58.4360376244794;-34.567129353538;1308;FARMACIA;MAURE;1732;MAURE 1732;1732 MAURE;4779-1100;;PALERMO;14
-58.4406270579271;-34.5724053977786;1325;FARMACIA;AV CABILDO;370;CABILDO AV. 370;370 CABILDO AV.;4772-3989;;PALERMO;14
-58.420055622034;-34.5957628280778;1338;FARMACIA;MEDRANO;1168;MEDRANO 1168;1168 MEDRANO;4863-3346;;PALERMO;14
-58.4467287846178;-34.568813812308;1341;FARMACIA;AV CABILDO;1053;CABILDO AV. 1053;1053 CABILDO AV.;4783-8599;;PALERMO;14
-58.4395788985748;-34.5647839237228;1353;FARMACIA;AV FEDERICO LACROZE;1810;LACROZE, FEDERICO 1810;1810 LACROZE, FEDERICO;4772-4591;;PALERMO;14
-58.4326404083668;-34.5732312422702;1359;FARMACIA;AV LUIS MARIA CAMPOS;315;CAMPOS, LUIS M. AV. 315;315 CAMPOS, LUIS M. AV.;4774-7939;;PALERMO;14
-58.4292791387643;-34.5809076587197;1447;FARMACIA;PARAGUAY;5002;PARAGUAY 5002;5002 PARAGUAY;4777-0453;;PALERMO;14
-58.4030146685132;-34.5748251321495;1458;FARMACIA;JERONIMO SALGUERO;3297;SALGUERO, JERONIMO 3297;3297 SALGUERO, JERONIMO;;;PALERMO;14
-58.4201473390975;-34.5905924805505;1468;FARMACIA;FCO ACUÑA DE FIGUEROA;1777;ACUÑA DE FIGUEROA, FRANCISCO 1777;1777 ACUÑA DE FIGUEROA, FRANCISCO;4861-6802;;PALERMO;14
-58.4179596509921;-34.5859360591976;1494;FARMACIA;GUEMES;4026;GUEMES 4026;4026 GUEMES;4831-0489;;PALERMO;14
-58.4028218722224;-34.5819314830044;1502;FARMACIA;AV DEL LIBERTADOR;2102;DEL LIBERTADOR AV. 2102;2102 DEL LIBERTADOR AV.;4802-9318;;PALERMO;14
-58.4180455571433;-34.5897846069485;1503;FARMACIA;MEDRANO;1773;MEDRANO 1773;1773 MEDRANO;4825-4612;;PALERMO;14
-58.428650272017;-34.5776589709059;1505;FARMACIA;AV SANTA FE;4900;SANTA FE AV. 4900;4900 SANTA FE AV.;4772-8107;;PALERMO;14
-58.4416594190041;-34.571360389978;1510;FARMACIA;AV CABILDO;499;CABILDO AV. 499;499 CABILDO AV.;4771-3427;4771-1887;PALERMO;14
-58.4343005673382;-34.5665037481849;1515;FARMACIA;JORGE NEWBERY;1601;NEWBERY, JORGE 1601;1601 NEWBERY, JORGE;4771-2256;;PALERMO;14
-58.4214593117566;-34.5887738304672;1526;FARMACIA;AV RAUL SCALABRINI ORTIZ;1999;SCALABRINI ORTIZ, RAUL AV. 1999;1999 SCALABRINI ORTIZ, RAUL AV.;4832-5617;;PALERMO;14
-58.4434711292376;-34.5851944284198;499;FARMACIA;AV CORDOBA;5901;CORDOBA AV. 5901;5901 CORDOBA AV.;4774-1483;;PALERMO;14
-58.4320745115729;-34.5768346779096;357;FARMACIA;ANGEL J CARRANZA;2388;CARRANZA, ANGEL JUSTINIANO 2388;2388 CARRANZA, ANGEL JUSTINIANO;4771-0450;;PALERMO;14
-58.4170867924023;-34.5976587375453;14;FARMACIA;AV CORDOBA;3599;CORDOBA AV. 3599;3599 CORDOBA AV.;4963-3129;;PALERMO;14
-58.4702389706626;-34.6890914128166;230;FARMACIA;CORRALES;6302;CORRALES 6302;6302 CORRALES;4605-0367;4712-0671;VILLA RIACHUELO;8
-58.4778559687817;-34.6871818319455;321;FARMACIA;GUAMINI;4867;GUAMINI 4867;4867 GUAMINI;4602-1039;;VILLA RIACHUELO;8
-58.4738408042379;-34.6840702661333;504;FARMACIA;CNEL. MARTINIANO CHILAVERT;6125;CHILAVERT, MARTINIANO, CORONEL 6125;6125 CHILAVERT, MARTINIANO, CORONEL;;;VILLA RIACHUELO;8
-58.4751890063058;-34.6858173906941;906;FARMACIA;CHILAVERT;6364;CHILAVERT, MARTINIANO, CORONEL 6364;6364 CHILAVERT, MARTINIANO, CORONEL;4605-3010;;VILLA RIACHUELO;8
-58.4736002965019;-34.6857389564325;822;FARMACIA;AV FERNANDEZ DE LA CRUZ;6245;FERNANDEZ DE LA CRUZ, F., GRAL. AV. 6245;6245 FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4605-9797;4605-5018;VILLA RIACHUELO;8
-58.4734714927344;-34.6861404306831;929;FARMACIA;F.F. DE LA CRUZ AV;6290;FERNANDEZ DE LA CRUZ, F., GRAL. AV. 6290;6290 FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4605-8881;4604-2577;VILLA RIACHUELO;8
-58.4771290374914;-34.6870202955529;1476;FARMACIA;CHILAVERT M. CNEL.;6577;CHILAVERT, MARTINIANO, CORONEL 6577;6577 CHILAVERT, MARTINIANO, CORONEL;4601-2104;;VILLA RIACHUELO;8
-58.4457291913577;-34.6621668487791;84;FARMACIA;AV FCO. F. DE LA CRUZ;3342;FERNANDEZ DE LA CRUZ, F., GRAL. AV. 3342;3342 FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4918-9900;;VILLA SOLDATI;8
-58.4430199748471;-34.6647206032367;180;FARMACIA;CORRALES;3381;CORRALES 3381;3381 CORRALES;4919-4704;;VILLA SOLDATI;8
-58.4419177395009;-34.6604090556553;351;FARMACIA;AV LAFUENTE;2899;LAFUENTE 2899;2899 LAFUENTE;;;VILLA SOLDATI;8
-58.4451208844284;-34.6607659288851;1354;FARMACIA;PORTELA;2975;PORTELA 2975;2975 PORTELA;;;VILLA SOLDATI;8
-58.4400744354172;-34.6615513726118;1490;FARMACIA;AV LAFUENTE;3068;LAFUENTE 3068;3068 LAFUENTE;4918-5545;;VILLA SOLDATI;8
-58.4989670963;-34.5817499683488;32;FARMACIA;GRAL. JOSE G. DE ARTIGAS;4899;ARTIGAS, JOSE GERVASIO, GRAL. 4899;4899 ARTIGAS, JOSE GERVASIO, GRAL.;4571-2960;;VILLA PUEYRREDON;12
-58.5096479632459;-34.5772678338167;144;FARMACIA;AV ALBARELLOS;2889;ALBARELLOS AV. 2889;2889 ALBARELLOS AV.;;;VILLA PUEYRREDON;12
-58.5072617359377;-34.5895675189305;168;FARMACIA;AV GRAL. MOSCONI;3300;MOSCONI GENERAL AV. 3300;3300 MOSCONI GENERAL AV.;4571-2212;;VILLA PUEYRREDON;12
-58.5010666662582;-34.585383770272;278;FARMACIA;AV GRAL. MOSCONI;2799;MOSCONI GENERAL AV. 2799;2799 MOSCONI GENERAL AV.;4571-1319;;VILLA PUEYRREDON;12
-58.5001319020057;-34.5887600346541;379;FARMACIA;NAZCA;4392;NAZCA 4392;4392 NAZCA;4572-9306 4572-9255;;VILLA PUEYRREDON;12
-58.5066589984583;-34.5711988443644;493;FARMACIA;AV DE LOS CONSTITUYENTES;6117;DE LOS CONSTITUYENTES AV. 6117;6117 DE LOS CONSTITUYENTES AV.;4574-5866;;VILLA PUEYRREDON;12
-58.5052924267585;-34.5883746049577;519;FARMACIA;AV GRAL. MOSCONI;3140;MOSCONI GENERAL AV. 3140;3140 MOSCONI GENERAL AV.;4574-2840;;VILLA PUEYRREDON;12
-58.5057289629442;-34.5721432865486;899;FARMACIA;AV DE LOS CONSTITUYENTES;6020;DE LOS CONSTITUYENTES AV. 6020;6020 DE LOS CONSTITUYENTES AV.;;;VILLA PUEYRREDON;12
-58.4984551984329;-34.5906579121699;1403;FARMACIA;SALVADOR MARIA DEL CARRIL;2901;CARRIL, SALVADOR MARIA DEL AV. 2901;2901 CARRIL, SALVADOR MARIA DEL AV.;4572-0341;;VILLA PUEYRREDON;12
-58.4976482601661;-34.5836946358652;1069;FARMACIA;AV GRAL. MOSCONI;2502;MOSCONI GENERAL AV. 2502;2502 MOSCONI GENERAL AV.;;;VILLA PUEYRREDON;12
-58.5009494979664;-34.5753117271806;1144;FARMACIA;AV DE LOS CONSTITUYENTES;5502;DE LOS CONSTITUYENTES AV. 5502;5502 DE LOS CONSTITUYENTES AV.;4572-0988;;VILLA PUEYRREDON;12
-58.4991844776118;-34.5815849624423;1331;FARMACIA;GRAL. JOSE G. DE ARTIGAS;4901;ARTIGAS, JOSE GERVASIO, GRAL. 4901;4901 ARTIGAS, JOSE GERVASIO, GRAL.;4572-9756;4571-6169;VILLA PUEYRREDON;12
-58.4978913248006;-34.583413194267;1332;FARMACIA;GRAL. JOSE G. DE ARTIGAS;4702;ARTIGAS, JOSE GERVASIO, GRAL. 4702;4702 ARTIGAS, JOSE GERVASIO, GRAL.;4571-1628;;VILLA PUEYRREDON;12
-58.4994712598195;-34.5848312392029;1348;FARMACIA;AV GRAL. MOSCONI;2674;MOSCONI GENERAL AV. 2674;2674 MOSCONI GENERAL AV.;4572-8941;;VILLA PUEYRREDON;12
-58.5061803069192;-34.5884738419933;1413;FARMACIA;AV GRAL. MOSCONI;3199;MOSCONI GENERAL AV. 3199;3199 MOSCONI GENERAL AV.;4571-0637;;VILLA PUEYRREDON;12
-58.5114087030521;-34.5968168731906;34;FARMACIA;HABANA;3806;HABANA 3806;3806 HABANA;5010023;;VILLA DEVOTO;11
-58.5047312209248;-34.5977706382228;68;FARMACIA;PEDRO MORAN;3529;MORAN, PEDRO 3529;3529 MORAN, PEDRO;;;VILLA DEVOTO;11
-58.5075447849769;-34.61007255417;81;FARMACIA;SANABRIA;2898;SANABRIA 2898;2898 SANABRIA;4639-7592;;VILLA DEVOTO;11
-58.5214985088039;-34.6086085493999;140;FARMACIA;PEDRO MORAN;4892;MORAN, PEDRO 4892;4892 MORAN, PEDRO;4568-7197;;VILLA DEVOTO;11
-58.5124073771408;-34.6011982661155;153;FARMACIA;FERNANDEZ DE ENCISO;3979;FERNANDEZ DE ENCISO 3979;3979 FERNANDEZ DE ENCISO;4504-8509;;VILLA DEVOTO;11
-58.5117540711333;-34.587404674411;176;FARMACIA;LLAVALLOL;5066;LLAVALLOL 5066;5066 LLAVALLOL;45710324;;VILLA DEVOTO;11
-58.5177682576308;-34.6058890446133;207;FARMACIA;PEDRO MORAN;4601;MORAN, PEDRO 4601;4601 MORAN, PEDRO;4501-5400;;VILLA DEVOTO;11
-58.511792871028;-34.5954779368657;252;FARMACIA;AV FERNANDEZ DE ENCISO;4408;FERNANDEZ DE ENCISO 4408;4408 FERNANDEZ DE ENCISO;4504-2981;;VILLA DEVOTO;11
-58.50766448599;-34.612047652701;276;FARMACIA;NOGOYA;4489;NOGOYA 4489;4489 NOGOYA;4566-1683;;VILLA DEVOTO;11
-58.5134472259555;-34.6161812146516;323;FARMACIA;BERMUDEZ;2461;BERMUDEZ 2461;2461 BERMUDEZ;4567-6067;;VILLA DEVOTO;11
-58.5085242383617;-34.6138937670216;360;FARMACIA;BAIGORRIA;4601;BAIGORRIA 4601;4601 BAIGORRIA;4639-6643;;VILLA DEVOTO;11
-58.5110588429861;-34.6060449062964;434;FARMACIA;SANABRIA;3354;SANABRIA 3354;3354 SANABRIA;4501-3547;;VILLA DEVOTO;11
-58.5060914729564;-34.6065756716182;460;FARMACIA;TINOGASTA;4109;TINOGASTA 4109;4109 TINOGASTA;4639-2169;4654-3940;VILLA DEVOTO;11
-58.5080221140295;-34.6037156925768;494;FARMACIA;AV BEIRO FRANCISCO;4000;BEIRO, FRANCISCO AV. 4000;4000 BEIRO, FRANCISCO AV.;4501-4203;;VILLA DEVOTO;11
-58.5148215615303;-34.5886909975989;549;FARMACIA;CABEZON, JOSE LEON;3609;CABEZON, JOSE LEON 3609;3609 CABEZON, JOSE LEON;4573-3233;/2846;VILLA DEVOTO;11
